ISBN10,Author_id
0452282268,388
0786867787,4448
0307001253,4449
0590484133,4450
067982412X,4451
0373227272,4452
0373872410,4453
0671550578,2876
0671550764,2876
0373226918,4454
0761118691,4455
0671680080,4456
0345354621,28
0671442686,146
0671525808,146
0671684027,936
0671701304,4457
0380773066,4458
0812516214,225
0446602299,4459
0312954115,4460
0671742493,4461
0451511328,4462
0671441515,1624
0867211725,4463
0140111891,4464
0061054143,4465
0449220893,2543
0064420485,4466
0590939351,4467
078688214X,4468
0446391301,4469
0743233026,58
3442722403,4470
3442720117,4471
0140621873,421
0060119071,123
0875963234,4472
0449911462,4473
0931580587,4474
0312123337,4475
0965603695,4476
0068596022,4477
0066620732,4478
0525446052,4479
0440417449,4480
970651452X,4481
0613282728,4482
0802130119,4483
0440224705,542
0312983867,1286
045120994X,1270
0345459202,1266
0312955731,2543
0553205803,849
0553541633,284
0684800713,556
1566840287,601
0062500260,1789
0380793229,4484
0345304659,4485
0786888083,4486
0345344464,4485
0374115540,4487
0671718436,2391
0684163268,556
1400031346,1067
0754101495,4488
0446524131,4489
0446612626,1445
1565076613,4490
0316781142,109
0609801279,2208
3257230915,4491
2035877393,4492
2290301531,4493
2070374874,4494
0060008024,1147
3442725577,4495
051511264X,3358
0425052028,4496
0330491199,146
0373709323,4497
0373710062,4498
0782141676,2351
0399526609,4499
0345389417,483
0425147584,117
0451177037,1607
0373710291,4500
0451406079,4501
0373471564,2969
0373710267,1555
037370870X,4502
0373709307,1550
0373708726,1555
0373710283,4503
0373710054,777
0373710356,1550
037371002X,4504
0373710259,4505
0373710275,4506
0373484380,4507
0795151314,4508
0940863332,4509
1565924975,4510
0684853523,114
0060193395,4511
0446363669,405
0373471645,4512
0373710208,1555
0373710186,4513
0373484518,4514
0373710216,4515
0373710070,1550
0345339495,364
0671525433,1031
0060675357,1964
0345302575,4516
0812571231,4517
0345386868,4518
0151002444,4519
0312152000,4520
0452283442,2855
0440918022,2656
1853260274,4521
081254949X,4522
0345404319,483
0671721887,1441
0671682830,1031
0688086888,156
0312864663,4523
0812510488,2876
0345441494,4524
0609609017,4525
2253041939,2499
2020326450,4526
0671015583,4527
0140248943,4528
1894770099,4529
0571057063,4530
0670887315,2482
0425098451,765
0804105138,3114
0671664921,4531
0938665650,4532
0553572245,987
0373834756,4533
1568652895,74
0786885912,3607
0307101479,4534
0061000299,123
0380731207,771
1550130684,4535
0471142425,4536
0440413281,3708
0345432479,4537
0446609560,4410
0449912108,1472
0531150011,4538
067940712X,387
1896300421,4539
188259312X,184
0609810030,1042
0670894699,1273
0452283086,4540
0553573292,4541
0448168278,4542
0679810528,4543
0061000035,123
038081093X,1465
2910188132,1211
0684867974,4544
0060924349,487
0373289170,4545
0671627759,621
0440225116,191
0316171638,621
0440214009,191
342312203X,4546
3257211945,4547
3499156717,4548
3442448387,180
3257231008,2110
0330346261,2110
0671743481,4549
067187876X,3179
0140320431,4340
0743471520,4550
044166251X,998
0713724048,4551
0006727492,4552
0440999197,2291
0471062189,4553
0375758453,4554
0843950552,4555
0553560719,3131
0451168615,114
0028617363,4556
0886779146,4557
0385334206,1176
0671027492,1544
1853260010,806
0449220605,4114
0553379267,4558
1853260002,41
1853260614,4559
0553560735,1140
0671027506,1544
0671024345,1544
0345384229,4560
0449006883,489
0060952822,4058
0553106651,4561
0671025538,4562
0345413997,72
1853260444,1116
1853260770,1116
0312863853,4563
0671026291,4564
0425099334,44
3442541425,4565
067972205X,4566
0446912069,1770
0802112803,4567
0399135847,3599
0813517508,4568
067978148X,1820
0871135701,4569
1551667479,4570
0671027115,2761
0671785141,4571
006000777X,4572
0671891650,4573
0060391022,177
1577330080,4574
0786711035,3371
0618263276,4575
0684853507,114
0385492235,4576
0761516735,2244
0060931353,4577
0345407083,4578
1570671222,4579
080213338X,4580
0722513585,4581
0385488947,4582
0446522422,4583
0446522384,4584
0345380673,4585
0446524182,4586
0670865796,464
0525241604,4587
0399146296,4588
031230238X,4589
0312859589,4590
0802139566,4591
0805042156,4592
155870275X,4593
006019295X,538
0385484003,354
0060185716,408
0517163128,4594
0671521004,4595
1401300065,4596
0061031542,408
0618197338,4597
0399237232,1844
0316603570,616
0312318898,2939
0312289723,1286
0671659154,4598
0553801945,929
0811828301,4599
0765347156,801
0740713949,4600
0836269195,4601
0060745908,210
0425192725,859
0553579525,929
0380792745,978
0688167829,408
0812517024,801
0399146652,153
006056198X,4602
0553573985,828
0312065647,4603
0671578448,2162
0671042831,4604
0312199406,3880
0393046974,2906
0312968884,4605
0756401356,2035
0671656155,730
0968288308,4606
0808514121,635
0345450698,4607
0375412530,63
0969799152,4608
0696218364,4609
0787123730,932
1565115430,4610
1574533525,934
0140285679,4611
0824518977,4612
0553569031,2634
1558008764,124
0553472704,4613
1559273909,4614
1402511787,4615
0671779664,4616
0804114609,184
0743249275,4617
0345438825,184
0380868768,170
039915079X,117
0670894508,4618
0312983743,4619
069452526X,4620
0385729340,193
0517122707,4621
0679463135,4156
0375508716,4622
089281859X,4623
075284332X,2822
9724115380,4624
0451450523,4625
0752801716,4626
0330331973,470
0006510019,4627
058621089X,4627
0864423705,4628
4770016964,4629
0586045449,1305
0586200967,4630
0441132448,4631
0553212427,764
0553212419,764
0553577778,258
0671037307,4632
0671037293,4632
0671037285,4632
031298328X,2910
0451205626,105
0380802937,2407
0446606456,2203
0449223043,197
0553284118,197
0380802929,2407
0446364622,310
0140060898,112
0671737791,1490
0684826127,1339
0060920335,487
0345423135,4043
1556613105,2043
0373483937,1271
0142002585,4386
0425068145,4633
0891079149,4634
068482440X,4635
0373484488,4636
0764220314,4637
0684800993,4638
0451082028,480
0802726224,4639
0156002078,4640
0764223666,4641
156476706X,4642
0800757181,4643
1556618662,4395
0891073906,774
187895105X,4644
0373218125,306
0380728133,978
1586420429,4645
0060932147,179
0375724389,186
0375422412,452
0764223291,4395
0449003981,63
037570924X,415
0812930088,4646
0345435168,2961
0786886323,4647
0747541604,3518
0840775717,4648
0061009482,1591
0380730847,463
0373243820,3941
0373164394,4649
0345441265,4650
1573227528,254
038078954X,4651
0380819635,2407
0440221595,48
0316782475,4652
0525947299,1651
0140115773,4653
0060198184,4654
0878332928,4655
0525947736,2855
0804119430,304
0618118810,4656
0449906515,272
0671038443,1093
0786884649,4657
0786865539,4657
0553263811,1686
1857988884,1485
0747256675,4658
0380767643,2707
0440222656,812
0380569035,3411
0380767635,2707
0380711982,4659
0312904568,4660
0452282063,3538
0192833170,4661
0140189351,4662
0671622021,4663
0486289990,2641
0525468633,4664
0441000150,3898
0671878662,507
0070064547,693
0897331222,4665
1557736022,4666
044022392X,212
0446605913,4082
0553254642,313
0553213806,4667
0451410025,420
0804118558,207
0380808641,4668
1557735417,4666
0385722109,4437
1931166196,4669
0947782753,4670
0679433015,483
0394587863,483
0517150646,4671
0440136482,4672
0867163968,4673
0883781042,4674
0913866156,4675
0094717907,4676
1887161120,4677
0385188579,4677
0451196805,4677
0385132786,4677
0671632949,4677
0767901576,4678
0316899984,4679
3423130180,4680
0671820478,4681
0843947888,4682
0385471106,345
014029628X,1426
3473581534,4683
0590425919,4684
0394719557,4685
0441478123,4686
006019393X,4687
0743428668,1031
1568650426,133
1571742859,4688
3462030426,4689
3596125723,242
006097141X,752
0380974487,4690
325706277X,165
0517703491,4691
0739412930,132
0739413279,4692
0821749889,88
0373970196,4693
0553563734,4694
0515129224,1013
0671676237,1013
0553801813,948
0380016974,1710
0380809087,4695
0609805509,4696
0886778158,3813
0886778166,3813
0671025945,3839
0441009077,4697
0375509089,4698
0449005844,4699
044922046X,465
0671877836,1859
0671876813,1859
0441090435,950
0425181685,1309
0743435583,1441
0515130923,1013
055357762X,4700
0380802325,1928
0425173356,4701
0553572040,465
0671721631,1859
0345435273,1309
0380814803,1710
0399149678,4702
0671035460,4703
0778320286,2667
0451212169,2967
0671871005,1490
0373218877,2667
0755308530,4704
0451188713,4705
0974087203,4706
0316095133,48
1573221597,4707
0064472272,221
0440224748,4708
3492229352,4709
0140446745,4710
0486285537,4711
0805210555,4712
0451628047,4713
0689839618,4714
0670878073,982
0440114330,4715
0061059323,4716
0764228943,4717
0764228072,4395
0880384433,74
0515128600,445
0553583980,381
0515121843,306
0553560220,4718
3423130148,4719
0312872372,997
0071364498,4720
0486292568,773
0312952716,4721
0446357928,4722
0375714529,4723
0451527712,4724
1565049489,4725
0486270734,4726
1888054069,4727
087542001X,4728
0671474308,4729
0345432223,4730
0876544766,4731
019283097X,4732
0831705183,4733
0451525892,237
0446391360,4734
0060965819,4058
0385044011,4735
0451520955,4736
0446373559,4737
0883657147,4738
0671039415,2314
0156612062,4739
0517692007,4740
0679603301,4741
0312130279,1019
0847813754,4742
0140441034,4743
0140443215,4744
0871567865,4745
0375501517,4746
0679410341,4747
0399147837,4748
0553354779,157
051511331X,1843
0399147195,859
0312265840,1286
0743206029,45
038080025X,1901
0515136263,306
0425157784,4749
0553579312,4423
0380725827,288
0380728265,288
0684835959,45
0786884592,4750
0312958358,4751
0316780375,109
0446611948,102
067151699X,4752
0452280958,4753
078601525X,4754
0452279607,114
0670272663,114
0670451932,114
0849911788,1701
0333568745,470
067943612X,2265
0743436210,114
0061098280,4755
0440236738,1651
0449902803,4756
0399138250,4757
0804105820,2536
0671864416,4758
0553370715,4759
0201101904,4760
0671536214,4761
0440224721,4762
0446604844,145
0061044490,105
0451204514,1607
0440220696,4762
0449230643,4763
0380564998,4764
0671570072,4765
0880382651,4766
0802730981,4767
1551665557,1013
1551668610,826
0380817691,463
0553582526,474
0684859734,1028
0345426037,2362
0671887971,2361
0345401964,4768
0312983387,1489
055337396X,4769
006104055X,4770
0451173139,93
0671038567,46
0451152190,1383
0141000198,150
067976268X,1203
0425188213,4771
0425192121,2189
0451184785,4772
055309999X,465
0380804743,40
0679734163,4773
006000469X,1594
0553578316,465
0380770334,40
0743225325,417
0446365386,4774
0804111634,4775
0804111626,4775
1930722109,4776
055321330X,4777
006091341X,4778
0446519804,103
0446527017,103
0399148450,279
0451201515,4779
0671727796,840
0440194253,4780
0446523372,1139
0743456378,4781
0439043999,4782
0590481150,4783
0812504798,4208
0440009782,4784
1565540387,4785
0440229464,4786
0064440257,4787
0061020702,216
0425130223,4788
0451161351,114
0061057649,216
0425100650,44
0689845936,4789
0440202086,4790
0140060324,4791
0091841844,4792
190085032X,4793
0440509238,1164
0373218036,306
2070725804,2498
0349113858,4794
0671047329,2152
0451451155,4795
0061056219,4795
0451453328,4795
0451451384,4795
0451451562,4795
0451451805,4795
0399217797,4796
0785812245,4797
1558747575,4798
0395311292,4799
034542705X,4800
0312860374,4801
0380762595,1710
0380774933,1710
0440202507,3235
0515131741,1013
0515136182,1013
0515136948,1527
0451206428,3815
0380790890,2407
0743477081,927
0380752131,772
0345388593,491
044020254X,3235
0515135453,4699
0380812037,1168
0553581872,948
0380818647,4802
0553583395,3210
055358619X,948
0515125628,445
0553565249,2342
055357695X,132
0671019619,1013
0446363731,1013
0671019651,1013
0671523074,1013
0553572326,1383
0061059838,4803
0425172546,46
074347628X,4804
0553586181,948
0061094609,621
0486273776,4805
0931432901,4806
0060256257,4807
0679427279,575
055357809X,4808
0380711524,2484
0553261509,4809
0446341991,310
0140113428,4810
0821713000,4811
006101009X,796
0061092533,796
0449211886,4812
0590466194,1228
0811827631,4813
0140068767,839
0553278398,1076
0345308980,1076
0743235150,114
2867448999,4814
0515104191,1320
0441885691,1613
0451628039,4815
0140177396,635
1570624380,4816
0760700435,41
048627084X,4817
0802713823,4818
051718608X,4819
0486278166,1683
0140373373,4820
0486408787,4821
0451186923,464
0451184114,114
0446356573,405
155166545X,1565
0553280341,859
0553280368,859
067942573X,483
0812570944,3312
078688939X,1663
0451176464,114
0671894455,4822
0451186362,114
1570431108,4823
0451405692,4824
0446607657,182
0446611662,4426
0140067841,4825
1878379992,4826
0892811706,4827
0684150700,4828
0517463008,4829
081120457X,4830
0395120985,4831
0910395039,4832
0312901437,1802
0553212923,4833
0345354613,28
0967231434,4834
0553104039,103
038532748X,4835
0380713802,1050
0140430725,4836
0345356640,4837
0812513401,3179
0940685590,4838
0898159318,4252
0671319825,4839
0451456491,4840
0451450957,4840
0451454359,4840
067187747X,1959
0441569595,1003
0843948302,4841
1573229105,4842
0375505148,2676
0345291409,3680
0425147363,2918
0671731424,4843
034068948X,168
0449238083,4844
0747204233,4845
0385333919,410
0449001245,4846
0061099570,4847
0936552034,4848
0375750002,4849
0425165582,4850
0380820293,1147
0451141296,4851
0312980205,4852
0743467345,826
0679889175,671
0679801111,671
0871236575,4853
1410729435,4854
0395775396,148
0743434021,4855
0440164125,4856
0515116297,4857
0812550765,1277
0888011091,4858
0425183653,4859
0373765703,4860
037369167X,4861
0373250134,4862
0446363162,2201
0373153279,3356
0373153260,1271
0345375556,4863
1573221082,2306
068480154X,2641
0140430059,4864
0553569619,1383
0770104274,4865
0451172825,4866
0446613843,616
0679436448,96
0553580930,251
1558216847,4867
0590313185,4868
0590462253,4869
0671024094,1093
1565070054,4870
1565070461,4870
1556618646,4871
1556618638,4871
155661862X,4871
0890819696,4870
1565071298,4870
1556618409,4872
1556618395,4872
0849942357,4873
0849937221,4873
0849917069,4873
0849917050,4873
0373691580,4874
0385249683,852
0060975849,4875
059043411X,2788
0439172187,3246
0590978802,4876
0439051630,4877
0439160200,4878
0439160219,4879
068482292X,4880
0393308189,4881
0446676136,4882
0345394658,4883
0345301110,4883
068485287X,4884
0140450181,4885
014045022X,4886
0312980140,1286
0553211951,337
0141301155,1138
0525934960,69
0140189645,4887
0877790388,4888
0771065175,4889
0451521293,1624
0385324138,856
0679436332,4890
0452277507,4891
0764222295,4892
0140327738,4893
0140367624,4894
0140367462,4895
0764221396,4853
076422400X,4853
0764225553,4853
0764222473,4892
0764221760,4892
044022425X,856
0764221612,4853
0764221566,4853
0440217563,856
0385319959,856
0773674187,4896
1556619510,4853
0446611778,145
1853260363,2081
0006374093,4897
0374525188,919
0749385359,4898
0099428644,3085
0349111367,2212
0747273146,4899
034910901X,4900
0330244078,4901
0571216420,4902
0312974620,4903
0304357278,4904
0471293334,4905
1842223739,4906
0714530387,4907
0679735291,4908
0140250328,4909
1591092744,4910
3442540356,2391
0671447483,4911
2070741354,179
0345385977,111
0373441762,4912
0373441800,4913
0373250479,4862
0312303467,87
0671693190,4914
0670891509,177
0312988915,4915
014023313X,934
097213011X,4916
0425141233,1192
0812966813,1131
0671016776,1060
0923059008,4917
0373250428,873
0345470621,400
0060522259,4918
0312205961,1470
0743418700,3817
0399143564,1470
0399144684,1470
0425185508,3817
0140230270,3817
0140266925,4919
0525947914,1651
0345452593,1383
0757300421,4920
076791404X,4921
0060586125,4922
0440220432,4923
0446326062,111
0671733613,1724
0440225442,1651
0575403306,4924
0375759093,4925
0590137859,4926
0786845384,4927
0786845406,4928
0064442055,4929
0064440192,4930
0590470051,1893
0553480545,2314
0590417363,4031
0590442481,3796
0590440829,2129
0671879464,1011
0553484001,2314
0590373986,3767
0671879510,1011
0553480553,2314
055348284X,2314
0590482289,2129
0553482122,2314
0380716984,4931
0590136011,230
0590426931,4932
0590426818,518
0590426869,4933
0590426850,4934
0590426877,4935
0590426885,4372
0590426796,518
0380732726,517
0380709562,517
0380709600,4936
038070952X,517
0380709236,517
0671955128,1011
0743437616,4937
0743437675,4938
0671001205,1011
0743406648,1011
0743437470,4937
0440158613,765
0061052493,4939
0142000396,4940
0679730346,4941
0684815028,4942
0312204264,4943
0312984863,4944
0373261136,4945
0517573199,3083
0060275103,522
0679752455,1242
0525947345,4946
006001203X,4947
0375713344,4469
0805060227,2510
0890878897,4948
0091834171,4949
0451174291,4950
3596200261,4951
3518366467,4952
3129044019,4953
3404146298,4954
0140293450,686
1891480030,4955
055311073X,381
037540256X,63
0440207622,455
0671004654,4956
034543630X,4957
0671759329,1031
0399142495,1843
0385306059,455
0843951044,4682
0743253973,2809
1930603401,4958
0971614504,4959
006000780X,2952
0450057062,4682
0747247838,4682
0972930949,4960
0843951842,4682
0843953837,4961
042519549X,1372
1400042070,63
067084327X,2965
0425193942,1372
0375506039,2961
0345435028,2961
0345453816,1490
0345464958,682
0743412753,287
0553583956,381
0446612804,4962
0618109617,4963
1401300316,4964
1889186287,4955
1881475735,4965
0972085920,4966
1889186228,4955
1892950103,4967
0671729411,1031
950028359X,4968
043912042X,4969
9722100262,3619
0060177225,491
9505112033,4970
9875500534,4971
9875500046,4972
9875500526,4971
0425128458,2757
0553568701,1383
1569471231,4973
1889199036,4974
0345442938,4975
0531058379,4976
0425129616,765
1856352498,4977
0688162827,405
0060083948,410
0679892206,4978
1590521439,4979
158660970X,3896
0152024999,4980
0849942845,476
158567074X,4981
2070360024,1215
0451184025,4982
0553213695,4983
0140089373,4984
0140291946,4985
0921149611,4986
0460873598,2274
0889223394,4987
0138199051,4988
0771021461,4989
0446344109,1025
074320395X,843
0452008999,4990
0316788228,109
0415902029,4991
0920057861,4992
0774803436,4993
1550170732,4994
013116757X,4995
0176035400,4996
0192815326,4997
0948984031,4998
014002476X,4709
155861009X,4999
0671740288,5000
0951426133,5001
0704339838,5002
0375421815,886
0451519841,5003
0889222371,5004
006091307X,1291
0140067779,5005
0553211714,358
0440160677,405
0451158962,5006
0061095869,491
0345345738,491
1859671438,5007
0870407570,5008
0441172717,1613
0751510785,5009
0375803483,5010
0060956453,5011
0971400415,5012
0374266441,5013
0452283876,5014
0375506292,5015
0553156691,2314
0553156810,2314
0553156950,5016
0553157159,2314
0553156888,2314
0553156357,2314
0553156535,2314
0553157272,2314
0553156241,2314
0553156284,2314
0553156098,2314
0553157078,2314
0553156411,2314
0553155881,2314
0553156063,2314
0553156632,2314
0553484346,2314
0060961023,5017
0385134444,5018
0446342963,5019
0023672609,5020
1567615325,5021
0451410327,5022
0553569902,106
0553574116,3210
3442413508,3281
0385479484,594
3257234015,5023
0030914566,5024
0425185796,5025
087923573X,5026
1573223328,5027
0399142614,3358
0375703128,5028
0553232320,1450
0440318688,5029
0345314980,1305
3455042457,5030
0380811812,4412
0452267110,5031
0451187261,5032
0425068293,3072
0553295233,3072
0743246071,5033
0743417682,114
0385507593,5034
0345441036,2565
0345366700,5035
0441470017,5035
0441046371,5035
0553575708,4013
0812542843,5036
0553281747,1003
1572971967,5037
1565049314,5038
006109398X,736
156947012X,3727
0312867549,1958
157322202X,1442
0879516283,5039
0812571339,1621
037541200X,483
0380732033,5040
0553278274,5041
0553571885,474
014034294X,230
192883244X,5042
0934641641,5043
1851820442,5044
0446671444,5045
0440717949,499
0140502343,5046
0590478346,5047
0440474655,5048
0806968532,5049
0385318413,3722
1569873291,5050
1569870381,5051
030701035X,5052
0439327660,5053
1885221665,5054
006441082X,5055
0590189344,5056
1561791334,5057
0553225413,5058
0451188586,5059
1561568805,5060
043921064X,3781
0717289079,5061
0842341137,5062
0439057469,5063
0590425587,5064
0440402921,5065
0316142336,1230
0310202639,5066
0310495512,5066
1889733008,5067
0440406943,5068
1856975770,5069
1568222033,5070
9531530319,5071
1567186483,5072
0738841943,5073
0806512687,5074
0875420486,3602
0385333137,387
034538430X,44
0553576801,516
1551668637,5075
0060169281,4344
1551666952,3600
0553285785,306
0373484410,306
0064405877,5076
0060009640,5077
0060182970,4850
0399144897,595
0061031089,2707
0312890273,5078
0446608378,1139
0449001962,367
074321269X,5079
0385323921,455
1551668440,5080
0446518700,5081
0451201906,5082
0812555058,5083
0441005543,5084
0312956681,5085
0373262736,5086
155166836X,3776
0451193288,1330
0553578022,106
0449219364,859
1842328506,5087
0446516279,5088
0380775832,2707
0440215900,461
0380818760,2707
0446361836,1129
0517549069,3093
1567187277,3955
0373272359,3341
0446605883,1129
1567181562,5089
0140187405,5090
0893753971,3476
1853260584,764
0590434985,4764
0671739670,146
0843953101,5091
0345308484,5092
0393307069,5093
0380789140,2625
0451453824,5094
0440186927,765
0679783261,5095
0375806717,5096
0515137057,5097
0743227441,5033
0670877999,5098
0312986289,3856
0812570901,5099
0671024108,1093
0345433491,4957
0671793888,5100
0679769447,5101
0671535455,2761
1558743316,5102
0345381432,1590
089919513X,5103
043919105X,5104
0553375067,5105
0671452177,292
0451143426,5106
0553275976,251
0553122509,1802
0140092323,982
0441779131,5107
0345387813,5108
1562927736,5109
0553293885,5110
0671795171,5111
0449702472,5112
0553564404,3980
0441873308,5113
0812512421,771
0553209833,5114
0553562398,987
0553287532,987
0312979509,5115
0060199296,5116
1885365012,5117
0931580781,4474
0440214602,5118
0425191583,3838
0061097942,3209
0449207145,569
0380704900,5119
0553278363,635
0684717603,2641
0671666401,5120
0671434225,61
0609609491,5121
3453136411,19
0671742949,1094
0553582127,106
0425169685,595
0425132625,1737
0440225817,4762
0312982615,3257
0743456394,4781
0312270712,5122
0060163283,5123
0061091847,5124
0553578308,465
0393300498,5125
0553578359,465
0671529986,5126
1594570841,5127
1853260061,4397
0440901588,2291
0425146421,796
1551666235,3346
0553281143,5128
068419337X,809
0345305779,364
0684827123,5129
0380792028,1710
0821770195,530
0517593343,3093
0969522908,5130
0842357424,2043
051513225X,445
0886773490,5131
0515129933,445
051512088X,445
0345387805,5108
0345316002,5132
0441003583,5133
0441005195,5134
0441004326,5134
0441005055,5134
0590034871,5135
0425179648,177
9070066882,5136
0553262807,2653
0679420916,1044
0895948028,5137
0446515612,5138
1569247137,5139
0671657860,5140
0515103292,5141
0060956283,5142
3596142172,5143
3404142942,5144
3453160789,3160
3453162358,4484
3257230044,5145
354824971X,465
345315178X,1111
3442727103,5146
344272144X,5147
3596147832,5148
3404139968,5149
3453196643,532
3442351472,5150
3442435285,5151
3442431379,5150
3404143485,5152
3596223946,5153
3547717655,5154
3446200487,1839
3446201882,5155
0759901260,5156
0679764003,1215
0812550609,2270
1560760516,5157
156076113X,5158
0345422406,483
0312194560,5159
0553570951,4246
0451121082,2551
0140345353,2656
0671644475,927
0373122659,1832
037329221X,5160
0373259891,4861
0373122691,5161
0373122675,5162
0812507274,771
0070506728,5163
0525932593,5164
0810913763,5165
0865470561,5166
0688159141,5167
039449461X,912
0449908615,5168
0963440349,5169
0312045875,5170
0671769316,5171
0806515015,5172
0767900936,5173
0060965991,5174
1559581719,5175
0553213938,348
1551668122,1923
0345444078,5176
0802137040,5177
1860461670,692
0375410198,5178
0375700153,96
0451190548,114
0671553046,1060
0553232940,5179
059010683X,5180
043942089X,989
0684849224,5181
0006392466,5182
0452283825,5183
044661050X,5184
0425176045,5185
0449006158,5186
0486280381,5187
0671749102,1599
0687287529,5188
0142003735,412
0451168429,1330
006055584X,5189
0312104324,5190
0552138428,5191
0425180468,5192
0060092165,5193
0061094234,105
0425169855,5194
0061099805,5195
0061093491,105
0061090808,105
0440223709,5196
157566691X,1285
0140272852,5197
9057592029,5198
0373121873,5199
1583483322,5200
1551668254,5201
0151004218,3619
0812970802,5202
0830708200,5203
0385249640,5204
0590032496,230
1863738487,5205
0749720409,5206
0330363239,2973
0553480669,813
0140318909,5207
0553269216,813
0671000500,1011
0671663194,1011
0671464612,1011
0440220653,2792
0440210224,5208
0064405842,2282
0671001787,5209
0743407865,5210
3548602746,5211
379511733X,891
3548256007,2614
3548255329,5212
354825621X,5212
3716022799,5213
3548364160,5214
3548257615,2614
3548256910,2614
3426622548,5215
0060987324,2391
3453863712,5216
0192823507,5217
0679986375,3242
1740595939,5218
0609604511,5219
2070364178,5220
0062505521,5221
0449911411,5222
007212248X,5223
0452254345,5224
0807115258,5225
0486290816,5226
0880015829,5227
0449225313,3157
0553240765,4385
0609603825,344
0765349671,5228
0553585843,1919
0425192733,46
0060525460,2639
0446326925,461
0449206246,5229
155166285X,1556
0449207102,2265
0385471998,5230
0553575104,2123
0895771845,5231
0451403703,493
0812564804,5232
0380756226,5233
0812589718,5228
0812571789,3671
0449222713,2263
0449215482,2263
0345327454,2893
0821720600,5234
0913367346,317
0892211105,5235
0671701045,985
0688084923,405
0440235146,491
0445044454,5236
0446301809,5237
0553573489,5238
0786889411,5239
0671496107,5240
0553257196,5241
055321246X,5242
0451526368,237
0590433881,2129
0974375861,5243
0974375853,5244
0671522647,4822
0671541005,5245
0933662599,5246
0863186602,5247
0525941908,2831
0767915054,5248
038533396X,5249
0394566300,5250
0842365826,5251
0736907386,2123
1576734005,5252
0375700145,96
0452284449,199
0312195168,5253
0446610542,5254
0679750169,5255
051759675X,5256
0671759299,5257
0440910099,5258
0590411292,5259
0684843560,5260
0553269151,5261
0486272753,5262
067188803X,337
1562451650,5263
009938860X,5264
0743202198,5265
0441371574,5107
0440111498,1176
0553273078,5107
0345321421,5266
0553286587,5267
0843952202,5268
0373227388,5269
0778320065,5270
0515121495,3358
0743456351,1710
0316804924,5271
080506270X,5272
0316130133,5273
0425132951,44
0380759470,156
0330303112,2601
0895888041,5274
1568849052,5275
0764550551,5276
0782903800,1380
0782903363,1380
1570641218,5277
0671648462,5278
0811833615,3251
0811821706,3251
1558747613,1595
0679755330,5279
0451526732,5280
0425083896,4850
0451525795,5281
0451188454,5282
3499136457,987
0759615365,5283
0312874472,5284
0806516542,236
0671704834,5285
0425166392,2757
1558745718,5286
1740592409,5287
0425176932,5288
0881030368,238
1565117794,5289
0553580604,950
340778063X,5290
3791535560,5291
3442424402,166
0440219507,2291
3446152962,5292
3746615429,5293
2070374807,5294
2070401685,5295
2253006629,646
044021632X,1729
0590474782,2792
0425117383,534
0141308133,3463
0385260431,5296
0860682552,5297
055321019X,41
0060971185,5298
1580622119,5299
074343059X,5300
0060090375,1147
1582343047,5301
0520216202,5302
0380711516,5303
0890439702,5304
0689866364,5305
0312984294,836
0575047798,5306
0800758889,5307
0743252136,5308
0812932773,5309
3551580561,5310
0399139745,305
0679762671,5311
0140196226,5312
0140143505,2300
0671743503,5313
0345413881,1383
0553289691,849
0671851047,5314
0140042407,635
344203079X,5315
0765303418,5088
0786000872,5316
0140179178,843
0812550757,736
067087311X,565
0679721886,5317
0394575202,5318
0451187849,1126
0451163966,5106
0449911659,1472
0553571338,711
0671041584,5319
0151189781,2295
0812564669,5320
0765302365,1277
0446605905,5321
0525946829,48
0399138013,1843
0880707682,5322
0152550860,4980
1556618603,5323
0590060198,1138
0671868403,1228
0553570080,2314
0671550284,2876
0671736825,2876
0671008749,1228
0671002929,1228
0812570758,5324
0812540239,5325
0553292323,2314
981305607X,5326
0671736809,2876
0671019287,2876
0671736787,2876
0553158937,2314
0553158597,2314
0553157671,2314
0553481975,2314
0553158015,2314
0553483471,2314
0553480510,2314
0553480618,2314
0553482491,2314
0553159526,2314
055356403X,2314
0553157663,2314
3423202327,2312
3442421357,1638
3404144031,5327
0312986343,1286
0399137599,678
0060974494,5328
0553345842,5329
0553343211,5330
0809255324,5331
0922233209,5332
086316160X,5333
0553078682,5334
0062504096,5335
0155019872,5336
0679413065,5337
0425125467,480
158322601X,5338
0385495358,5339
1555835589,5340
1585972622,5341
006056668X,978
0385511620,5342
0446530077,5343
0689856083,5344
0802151574,5345
0812992180,5346
0385729472,4277
0373227728,5347
0373227736,5348
037322771X,5349
0373227744,2047
0373712049,5350
0373712006,5351
0373712014,5352
0373712057,5353
0373227396,5354
0373711719,4506
0373711735,5355
0451409434,2627
0875427332,2567
0738704458,5356
0316281697,5357
0060965118,5358
0312951914,482
0878577386,5359
0843922567,5360
1592231381,5361
0517182467,197
055357485X,5362
0875421245,5363
0671670875,5364
0875420508,3602
0801043859,5365
0785270442,5366
0451178599,114
1555472419,74
0671421611,5367
0380780216,5368
1590030044,5369
0451128370,114
0451170385,114
3036911154,5370
0451206339,5371
0156006847,5372
0395926882,5373
0446527297,1702
0786867906,5374
0425151875,2918
0553570854,4246
055357115X,265
0440802059,5375
0373218958,306
3442356180,5376
0671684256,595
0425182843,595
0486406539,945
0590440144,5377
0812550749,507
0671720996,5378
0553148524,3557
0802111610,4898
